case,reads_used,edge_limit,candidate_edges,qubo_variables,quadratic_terms,degree_penalty,isolate_penalty,path_break_penalty,path_count_cap_penalty,reward_scale,seed,energy,true_energy,energy_gap,ground_hit,valid_path_cover,single_path_layout,path_count,selected_edge_count,source_constraint_violations,sink_constraint_violations,in_degree_violations,out_degree_violations,isolated_node_count,uncovered_node_count,selected_adjacent_correct,selected_jump_correct,selected_wrong,anneal_sec,total_sec
1,35,all,131,201,1280,120.0,160.0,10.0,80.0,40.0,42,-1077.1200000000172,-1360.0,282.87999999998283,False,True,False,2,33,0,0,0,0,0,0,28,5,0,20.33218850698904,20.332906006995472
2,35,all,131,201,1280,120.0,160.0,10.0,80.0,40.0,44,-1069.1200000000135,-1360.0,290.87999999998647,False,True,False,2,33,0,0,0,0,0,0,27,6,0,18.740738166001393,18.741690566006582
3,35,all,131,201,1280,120.0,160.0,10.0,120.0,40.0,42,-1360.0000000000146,-1360.0,-1.4551915228366852e-11,True,True,True,1,34,0,0,0,0,0,0,34,0,0,18.359118911001133,18.35986591198889
4,35,all,131,201,1280,120.0,160.0,10.0,120.0,40.0,44,-1360.0000000000146,-1360.0,-1.4551915228366852e-11,True,True,True,1,34,0,0,0,0,0,0,34,0,0,18.500130974993226,18.501020374998916
5,35,all,131,201,1280,160.0,160.0,10.0,80.0,40.0,42,-1120.3200000000143,-1360.0,239.67999999998574,False,True,False,2,33,0,0,0,0,0,0,29,4,0,18.535564342004363,18.536312441996415
6,35,all,131,201,1280,160.0,160.0,10.0,80.0,40.0,44,-973.4400000000132,-1360.0,386.55999999998676,False,True,False,2,33,0,0,0,0,0,0,23,10,0,18.388011460003327,18.388760060013738
7,35,all,131,201,1280,160.0,160.0,10.0,120.0,40.0,42,-1360.0,-1360.0,0.0,True,True,True,1,34,0,0,0,0,0,0,34,0,0,20.928624517007847,20.930015017002006
8,35,all,131,201,1280,160.0,160.0,10.0,120.0,40.0,44,-1360.0,-1360.0,0.0,True,True,True,1,34,0,0,0,0,0,0,34,0,0,12.00105117399653,12.002075974000036
