case,status,backend,read_penalty,position_penalty,missing_penalty,reward_scale,beta,trotter,energy,true_energy,energy_gap,valid,read_violations,position_violations,adjacent_correct,wrong_adjacencies,inversions,anneal_sec,total_sec
1,ok,openjij-sqa,100.0,100.0,30.0,10.0,default,16,896.0,-30.0,926.0,False,4,2,2,1,3,2.458640363999997,2.458771863999999
