genome_len,seed,read_len,step,true_adjacent_overlap,mismatch_rate,expected_pairwise_identity,reads,pairs_scanned,min_overlap,min_identity,fft_raw_candidates,fft_raw_adjacent,fft_raw_jump,fft_raw_wrong,fft_raw_missing_adjacent,fft_raw_precision,fft_raw_recall,fft_best_candidates,fft_best_adjacent,fft_best_wrong,fft_best_missing_adjacent,fft_best_precision,fft_best_recall,fft_seconds,c_fft_raw_candidates,c_fft_raw_adjacent,c_fft_raw_jump,c_fft_raw_wrong,c_fft_raw_missing_adjacent,c_fft_raw_precision,c_fft_raw_recall,c_fft_best_candidates,c_fft_best_adjacent,c_fft_best_wrong,c_fft_best_missing_adjacent,c_fft_best_precision,c_fft_best_recall,c_fft_seconds,speedup_python_fft_vs_c_fft,c_raw_common_edges,c_raw_only_python_fft,c_raw_only_c_fft,c_best_common_edges,c_best_only_python_fft,c_best_only_c_fft,c_fft_status,minimap_raw_candidates,minimap_raw_adjacent,minimap_raw_jump,minimap_raw_wrong,minimap_raw_missing_adjacent,minimap_raw_precision,minimap_raw_recall,minimap_best_candidates,minimap_best_adjacent,minimap_best_wrong,minimap_best_missing_adjacent,minimap_best_precision,minimap_best_recall,minimap_seconds,speedup_minimap_vs_fft,raw_common_edges,raw_only_fft,raw_only_minimap,best_common_edges,best_only_fft,best_only_minimap,minimap_status,minimap_extra_args
12000,20260618,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.48836957899999334,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.156203994,3.1264858630951093,41,0,0,21,0,0,ok,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.007066598999983853,69.10956444551464,41,0,0,21,0,0,ok,-k9 -w5
12000,20260619,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.468475380000001,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.162344293,2.8856904751188326,41,0,0,21,0,0,ok,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.0074321990000214555,63.03321264657318,41,0,0,21,0,0,ok,-k9 -w5
12000,20260620,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4657078799999965,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159548493,2.918911180188938,41,0,0,21,0,0,ok,40,20,20,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.0076045999999792,61.240286142764944,40,1,0,20,1,1,ok,-k9 -w5
12000,20260621,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4848665789999984,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.164361693,2.9499974729513063,41,0,0,21,0,0,ok,40,21,19,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.0072506999999859545,66.87169225053273,40,1,0,21,0,0,ok,-k9 -w5
12000,20260622,1500,500,1000,0.06,0.8847999999999999,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4811463789999948,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.161432993,2.980471154369261,41,0,0,21,0,0,ok,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.007383400000009033,65.16596405442021,41,0,0,21,0,0,ok,-k9 -w5
12000,20260618,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.47736878000000615,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159363693,2.995467606288505,41,0,0,21,0,0,ok,38,20,18,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.00783019899998294,60.96508913771492,38,3,0,20,1,1,ok,-k9 -w5
12000,20260619,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4814799789999995,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159848814,3.012096035945562,41,0,0,21,0,0,ok,35,20,15,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.007388001000009581,65.17053516903627,35,6,0,20,1,1,ok,-k9 -w5
12000,20260620,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4767567789999987,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159588027,2.9874219762112775,41,0,0,21,0,0,ok,38,20,18,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.007353101000006745,64.83751263576569,38,3,0,20,1,1,ok,-k9 -w5
12000,20260621,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.48175198000001274,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.161113127,2.9901472894881667,41,0,0,21,0,0,ok,37,20,17,0,1,1.0,0.9523809523809523,20,20,0,1,1.0,0.9523809523809523,0.007054500999998936,68.29001512652495,37,4,0,20,1,0,ok,-k9 -w5
12000,20260622,1500,500,1000,0.08,0.8485333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.4804981799999837,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.159788227,3.007093757914866,41,0,0,21,0,0,ok,35,20,15,0,1,1.0,0.9523809523809523,21,20,0,1,1.0,0.9523809523809523,0.007524700999994138,63.85611601050434,35,6,0,20,1,1,ok,-k9 -w5
12000,20260618,1500,500,1000,0.1,0.8133333333333334,22,462,400,0.75,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.48640828099999567,41,21,20,0,0,1.0,1.0,21,21,0,0,1.0,1.0,0.166499127,2.9213863745964006,41,0,0,21,0,0,ok,20,12,8,0,9,1.0,0.5714285714285714,15,12,0,9,1.0,0.5714285714285714,0.006857301000025018,70.93290508878363,20,21,0,12,9,3,ok,-k9 -w5
